机顶盒设备号,统计日期,二级目录,影片名称,观看开始时间,观看结束时间,用户号
11062,20170804,精彩点,横冲直撞好莱坞(高清)(赵薇黄晓明疯魔美利坚),20:14:57,20:34:07,11217
11062,20170913,精彩点,同盟(27),19:26:48,20:09:30,11217
11062,20171028,精彩点,拆弹专家(高清)(刘德华边拆炸弹边“告白”),21:28:06,22:44:53,11217
11062,20171022,精彩点,欧罗巴报告(高清),17:34:02,19:01:04,11217
11062,20171028,精彩点,拆弹专家(高清),20:49:40,21:27:08,11217
11062,20170817,精彩点,超时空男臣(23),19:14:37,19:56:51,11217
11062,20170828,精彩点,憨豆先生动画版 第二季(25)(高清),17:50:58,18:02:34,11217
11062,20170828,精彩点,憨豆先生动画版 第二季(25)(调整)(高清),17:50:58,18:02:34,11217
11062,20170918,精彩点,猩球崛起2：黎明之战(高清),20:11:56,20:55:56,11217
11066,20170720,精彩点,大军师司马懿之军师联盟(06)(高清),8:16:06,8:17:29,10447
11066,20171010,热点专题,哈利波特3：阿兹卡班的逃犯(高清),9:11:56,10:31:39,10447
11066,20171018,精彩点,维和步兵营(02)(高清),23:37:27,0:22:12,10447
11066,20170720,精彩点,大军师司马懿之军师联盟(06)(高清),7:30:54,8:15:20,10447
11066,20171018,精彩点,维和步兵营(05)(高清),1:36:37,8:55:07,10447
11066,20171015,精彩点,正义联盟：亚特兰蒂斯的宝座(高清),0:35:13,10:21:04,10447
11066,20170919,精彩点,09月16日 中餐厅：赵薇接任“主厨”遇岛主光临(高清),22:20:48,23:18:56,10447
11066,20171026,精彩点,10月22日 蒙面唱将猜猜猜 第二季：孙杨牵手A-Lin同台共唱(高清),23:01:15,0:53:28,10447
11066,20170919,精彩点,08月20日 极限挑战 第三季：夏雨变身木乃伊 张艺兴逆袭老狐狸(高清),9:11:22,22:20:16,10447
11066,20171026,精彩点,深夜食堂(12)(高清),22:11:57,22:53:55,10447
11066,20171011,精彩点,星际禁区(高清),23:15:36,0:02:19,10447
11066,20171005,热点专题,哈利波特3：阿兹卡班的逃犯(高清),0:23:45,1:18:27,10447
11066,20171016,精彩点,神圣车行(高清)(24小时的荒诞人生),13:30:48,13:32:38,10447
11066,20171017,热点专题,建国大业(高清),22:43:00,22:54:06,10447
11066,20170719,精彩点,机械师2：复活(高清),8:13:33,9:07:09,10447
11066,20171029,精彩点,惩罚者2：战争特区(高清)(正邪对决，火爆冲击),18:22:13,18:47:29,10447
11072,20171015,动漫剧场,小猪佩奇 第五季(01)(高清),2:50:27,2:55:30,10157
11072,20171015,动漫剧场,小猪佩奇 第五季(01)(高清),1:30:04,1:35:06,10157
11072,20171015,动漫剧场,小猪佩奇 第五季(01)(高清),5:41:42,5:46:47,10157
11072,20171015,动漫剧场,小猪佩奇 第五季(01)(高清),7:37:43,7:42:45,10157
11072,20171029,精彩点,飞虎队大营救(06)(高清),22:36:49,12:01:01,10157
11072,20171014,精彩点,09月10日 小猪佩奇(高清),17:16:09,19:46:30,10157
11072,20171023,精彩点,守卫者-浮出水面(26)(高清),22:46:09,23:30:09,10157
11072,20171031,动漫剧场,海底小纵队(01)(高清),10:01:09,10:13:14,10157
11072,20171031,动漫剧场,海底小纵队(01)(高清),11:01:28,11:13:33,10157
11072,20171015,动漫剧场,小猪佩奇 第五季(01)(高清),7:32:42,7:37:44,10157
11072,20171025,精彩点,10月05日 汪汪队立大功(高清),9:05:39,18:24:32,10157
11072,20171016,精彩点,10月06日 汪汪队立大功(高清),17:13:38,17:14:39,10157
11072,20171013,动漫剧场,小猪佩奇 第五季(01)(高清),22:35:29,22:40:31,10157
11072,20171029,精彩点,飞虎队大营救(08)(高清),16:57:56,17:02:52,10157
11072,20171031,动漫剧场,海底小纵队(01)(高清),15:02:45,15:14:50,10157
11072,20171015,动漫剧场,小猪佩奇 第五季(01)(高清),8:12:53,8:17:56,10157
11072,20171015,动漫剧场,小猪佩奇 第五季(01)(高清),0:19:43,0:24:46,10157
11072,20171017,少儿乐园,小猪佩奇 第三季(26),7:45:19,7:51:11,10157
11072,20171029,精彩点,飞虎队大营救(08)(高清),16:55:28,16:56:46,10157
11072,20171020,精彩点,守卫者-浮出水面(13)(高清),23:10:06,7:17:01,10157
11072,20171015,动漫剧场,小猪佩奇 第五季(01)(高清),2:35:22,2:40:24,10157
11072,20171015,动漫剧场,小猪佩奇 第五季(01)(高清),1:50:10,1:55:12,10157
11072,20171030,精彩点,10月06日 汪汪队立大功(高清),18:36:47,19:36:28,10157
11072,20171015,动漫剧场,小猪佩奇 第五季(01)(高清),3:20:35,3:25:37,10157
11072,20171016,少儿乐园,小猪佩奇 第三季(26),7:35:44,7:41:18,10157
11072,20171024,动漫剧场,小猪佩奇 第五季(01)(高清),8:05:15,8:10:22,10157
11072,20171029,精彩点,飞虎队大营救(08)(高清),16:48:46,16:51:49,10157
11072,20171015,动漫剧场,小猪佩奇 第五季(01)(高清),9:13:10,9:18:13,10157
11072,20171029,精彩点,飞虎队大营救(08)(高清),16:45:30,16:47:36,10157
11072,20171013,动漫剧场,小猪佩奇 第五季(01)(高清),23:15:40,23:20:42,10157
11072,20171015,动漫剧场,小猪佩奇 第五季(01)(高清),2:00:13,2:05:15,10157
11072,20171026,精彩点,飞虎队大营救(01)(高清),22:08:17,22:43:52,10157
11072,20171029,精彩点,国民大生活(37)(高清),16:51:48,16:53:46,10157
11072,20171016,少儿乐园,小猪佩奇 第三季(26),7:56:03,8:06:26,10157
11072,20171014,动漫剧场,小猪佩奇 第五季(01)(高清),23:44:34,23:49:36,10157
11072,20171014,动漫剧场,小猪佩奇 第五季(01)(高清),16:39:07,16:44:09,10157
11072,20171015,动漫剧场,小猪佩奇 第五季(01)(高清),3:05:31,3:10:33,10157
11072,20171022,精彩点,08月12日 猪猪侠之五灵守卫者,8:11:10,8:57:34,10157
11072,20171015,动漫剧场,小猪佩奇 第五季(01)(高清),5:21:35,5:26:38,10157
11072,20171031,精彩点,飞虎队大营救(16)(高清),16:38:07,21:24:22,10157
11072,20171018,精彩点,10月06日 汪汪队立大功(高清),19:13:52,20:10:18,10157
11072,20171024,动漫剧场,小猪佩奇 第五季(01)(高清),7:45:06,7:50:11,10157
11072,20171015,动漫剧场,小猪佩奇 第五季(01)(高清),4:11:02,4:16:05,10157
11072,20171015,动漫剧场,小猪佩奇 第五季(01)(高清),11:23:48,11:28:50,10157
11072,20171014,动漫剧场,小猪佩奇 第五季(01)(高清),16:49:09,16:54:11,10157
11072,20171015,动漫剧场,小猪佩奇 第五季(01)(高清),9:58:24,10:03:26,10157
11072,20171028,精彩点,飞虎队大营救(05)(高清),21:57:52,22:36:50,10157
11072,20171015,动漫剧场,小猪佩奇 第五季(01)(高清),9:43:19,9:48:21,10157
11072,20171020,精彩点,10月06日 汪汪队立大功(高清),21:47:14,21:49:18,10157
11072,20171015,动漫剧场,小猪佩奇 第五季(01)(高清),8:02:50,8:07:52,10157
11072,20171026,精彩点,飞虎队大营救(02)(高清),22:46:48,23:28:33,10157
11072,20171015,精彩点,守卫者-浮出水面(01)(高清),19:00:05,20:10:04,10157
11072,20171024,精彩点,新乌龙山剿匪记(01)(高清),15:57:11,16:32:59,10157
11072,20171031,动漫剧场,海底小纵队(01)(高清),9:37:01,9:49:06,10157
11072,20171029,精彩点,飞虎队大营救(10)(高清),20:38:38,21:23:30,10157
11072,20171031,动漫剧场,海底小纵队(01)(高清),13:02:06,13:14:11,10157
11072,20171015,动漫剧场,小猪佩奇 第五季(01)(高清),10:23:30,10:28:32,10157
11072,20171030,精彩点,10月05日 超级飞侠二,21:01:26,21:37:37,10157
11072,20171031,动漫剧场,海底小纵队(01)(高清),12:01:47,12:13:52,10157
11072,20171014,动漫剧场,小猪佩奇 第五季(01)(高清),16:29:04,16:34:06,10157
11072,20171015,动漫剧场,小猪佩奇 第五季(01)(高清),6:06:54,6:11:56,10157
11072,20171015,动漫剧场,小猪佩奇 第五季(01)(高清),10:03:25,10:08:27,10157
11072,20171024,动漫剧场,小猪佩奇 第五季(01)(高清),8:15:23,8:20:26,10157
11072,20171024,精彩点,守卫者-浮出水面(30)(大结局)(高清),10:06:41,10:44:22,10157
11072,20171014,动漫剧场,小猪佩奇 第五季(01)(高清),22:54:20,22:59:22,10157
11072,20171015,动漫剧场,小猪佩奇 第五季(01)(高清),2:15:17,2:20:19,10157
11072,20171020,精彩点,守卫者-浮出水面(15)(高清),20:03:48,20:46:32,10157
11072,20171015,动漫剧场,小猪佩奇 第五季(01)(高清),3:40:41,3:45:45,10157
11072,20171015,动漫剧场,小猪佩奇 第五季(01)(高清),5:56:50,6:01:53,10157
11072,20171023,精彩点,守卫者-浮出水面(23)(高清),23:27:03,0:13:07,10157
11072,20171015,动漫剧场,小猪佩奇 第五季(01)(高清),7:22:39,7:27:41,10157
11072,20171031,动漫剧场,海底小纵队(01)(高清),8:48:45,9:00:50,10157
11072,20171015,精彩点,10月05日 超级飞侠二,11:54:22,17:35:39,10157
11072,20171031,动漫剧场,海底小纵队(01)(高清),9:00:49,9:12:54,10157
11072,20171017,少儿乐园,小猪佩奇 第三季(26),7:59:47,17:41:02,10157
11072,20171024,精彩点,守卫者-浮出水面(28)(高清),8:40:46,9:23:20,10157
11075,20171009,精彩点,使徒行者2(15),11:41:34,12:23:47,10400
11075,20171009,精彩点,使徒行者2(13),10:12:34,10:46:54,10400
11076,20170721,精彩点,我的前半生(27)(高清),21:24:11,22:04:22,10687
11076,20171008,精彩点,09月30日 中餐厅：赵薇亲自上阵疯狂刷脸借锅(高清),22:24:42,0:01:01,10687
11076,20170720,精彩点,我的前半生(22)(高清),21:00:38,21:35:22,10687
11076,20171005,精彩点,平凡岁月(34)(高清),12:05:11,12:19:29,10687
11076,20170823,精彩点,绝世高手(高清)(“暴力少女”郭采洁),20:35:07,20:45:09,10687
11076,20170720,精彩点,我的前半生(21)(高清),20:36:06,20:54:11,10687
11076,20171005,精彩点,那年花开月正圆(63)(高清),14:59:24,15:01:38,10687
11076,20170710,精彩点,大军师司马懿之军师联盟(11)(高清),12:33:37,13:00:53,10687
11076,20170824,精彩点,我的老爸是奇葩(01)(高清),16:29:44,20:28:49,10687
11076,20171010,精彩点,火星情报局 第二季(01)(高清),21:34:17,22:22:59,10687
11076,20170824,精彩点,冒牌家庭(高清),22:24:42,11:33:14,10687
11076,20170824,精彩点,我的老爸是奇葩(05)(高清),15:29:18,16:25:01,10687
11076,20170712,精彩点,大军师司马懿之军师联盟(15)(高清),12:05:02,12:09:16,10687
11076,20170907,精彩点,那年花开月正圆(01)(高清),11:57:20,12:38:56,10687
11076,20170710,精彩点,大军师司马懿之军师联盟(13)(高清),18:54:24,19:06:23,10687
11076,20170721,精彩点,我的前半生(25)(高清),10:11:06,10:19:43,10687
11076,20171023,精彩点,10月15日 蒙面唱将猜猜猜 第二季：薛之谦刘维互怼不留情(高清),11:15:23,11:20:08,10687
11076,20170824,精彩点,我的老爸是奇葩(04)(高清),14:49:21,15:29:19,10687
11076,20170908,精彩点,那年花开月正圆(04)(高清),21:03:23,21:51:52,10687
11076,20170823,精彩点,盲约(01)(高清),20:19:22,20:21:59,10687
11076,20170808,精彩点,08月04日 中国新歌声 第二季：王菲密友登场召唤回忆杀(高清),21:46:29,22:37:15,10687
11076,20170908,精彩点,那年花开月正圆(07)(高清),23:18:06,23:51:01,10687
11076,20170712,精彩点,大军师司马懿之军师联盟(14)(高清),12:18:23,12:21:51,10687
11076,20170722,精彩点,我的前半生(26)(高清),1:27:45,1:30:29,10687
11076,20170909,精彩点,那年花开月正圆(15)(高清),14:32:58,15:14:44,10687
11076,20170909,精彩点,那年花开月正圆(13)(高清),13:25:56,13:48:53,10687
11076,20170825,精彩点,我的老爸是奇葩(08)(高清),19:44:55,20:02:33,10687
11076,20171030,精彩点,10月28日 亲爱的客栈：刘涛王珂爆发感情危机(高清),20:58:46,12:13:22,10687
11076,20170824,精彩点,我的老爸是奇葩(05)(高清),20:29:00,20:54:15,10687
11076,20170908,精彩点,那年花开月正圆(06)(高清),22:39:52,23:18:08,10687
11076,20170807,精彩点,07月14日 中国新歌声 第二季：杰伦Eason对唱(高清),0:07:50,1:20:16,10687
11076,20171023,精彩点,情满四合院(08)(高清),13:20:45,1:36:21,10687
11076,20170706,精彩点,楚乔传(14)(高清),15:17:23,15:18:54,10687
11076,20170707,精彩点,大军师司马懿之军师联盟(05)(高清),0:56:40,19:52:49,10687
11076,20170911,精彩点,07月26日 金星秀：揭秘网红模特发家史(高清),23:29:44,0:00:18,10687
11076,20170707,精彩点,我的前半生(02)(高清),21:46:29,22:24:55,10687
11076,20170909,精彩点,那年花开月正圆(16)(高清),15:35:11,15:54:47,10687
11076,20171005,精彩点,平凡岁月(35)(高清),12:19:27,12:58:02,10687
11076,20170819,精彩点,06月03日 小公主苏菲亚,14:12:15,15:44:03,10687
11076,20170908,精彩点,那年花开月正圆(02)(高清),18:47:56,18:58:58,10687
11080,20171007,动漫剧场,博人传 火影忍者新时代(01)(高清),22:57:58,23:21:54,11282
11080,20171007,动漫剧场,博人传 火影忍者新时代(01)(高清),22:34:02,22:57:58,11282
11084,20171006,院线大片,【NEW】心理罪(高清)(人性贪嗔痴，案情出人意料),18:49:15,18:53:26,10748
11085,20170722,精彩点,楚乔传(52)(高清),23:43:23,0:13:58,10288
11085,20170701,精彩点,楚乔传(31)(高清),23:42:57,0:20:09,10288
11085,20170702,精彩点,极限挑战之皇家宝藏(高清),0:57:12,1:15:58,10288
11085,20170701,精彩点,楚乔传(32)(高清),0:26:07,1:12:06,10288
11085,20170902,精彩点,那年花开月正圆(01)(高清),1:02:50,9:21:57,10288
11085,20170709,精彩点,楚乔传(38)(高清),12:38:52,13:12:38,10288
11085,20170709,精彩点,楚乔传(37)(高清),12:22:19,12:38:12,10288
11085,20170906,精彩点,09月03日 蒙面唱将猜猜猜 第二季：真假黄晓明难倒猜评团(高清),21:53:08,9:21:46,10288
11085,20170713,精彩点,我的前半生(03)(高清),1:05:14,8:49:46,10288
11085,20170801,精彩点,07月14日 中国新歌声 第二季：杰伦Eason对唱(高清),23:52:23,23:42:28,10288
11085,20170701,精彩点,楚乔传(31)(高清),0:20:08,0:26:09,10288
11085,20170715,精彩点,楚乔传(47)(高清),1:01:06,9:06:07,10288
11089,20170822,精彩点,06月03日 高能少年团：王俊凯秀格斗术(高清),14:42:31,15:43:06,10154
11092,20170714,精彩点,我的前半生(04)(高清),18:36:54,19:22:05,10965
11092,20170702,热点专题,矮仔多情(奢靡王祖蓝泡妞绝技)(高清),20:01:15,20:44:55,10965
11092,20170831,热点专题,哆啦A梦：新大雄的日本诞生(高清)(穿越7万年，决战精灵王),20:40:23,20:54:03,10965
11092,20170822,精彩点,热血尖兵(10)(高清),9:35:09,9:38:18,10965
11092,20170831,热点专题,哆啦A梦：新大雄的日本诞生(高清)(穿越7万年，决战精灵王),19:29:04,20:40:24,10965
11092,20170922,热点专题,我是特种兵之利刃出鞘(17)(高清),19:41:13,19:42:13,10965
11092,20170912,精彩点,那年花开月正圆(07)(高清),22:34:56,22:55:49,10965
11092,20170702,热点专题,速度与激情6(高清)(飙车肉搏，肾上腺素狂飙升),17:53:39,19:59:37,10965
11092,20170730,精彩点,三生三世十里桃花(25)(高清),12:28:01,12:39:51,10965
11092,20170831,精彩点,快手枪手快枪手(高清),17:10:44,18:14:00,10965
11092,20170701,精彩点,三生三世十里桃花(30)(高清),15:39:49,16:19:33,10965
11092,20170702,精彩点,三生三世十里桃花(42)(高清),0:36:18,1:06:47,10965
11092,20170923,精彩点,擒狼(08)(高清),22:59:26,23:45:02,10965
11092,20170915,精彩点,那年花开月正圆(19)(高清),21:35:37,22:01:32,10965
11092,20170911,精彩点,擒狼(13)(高清),17:56:09,18:37:06,10965
11092,20170730,精彩点,醉玲珑(01)(高清),18:46:44,23:07:46,10965
11092,20170909,精彩点,铁道飞虎(高清)(成龙王凯打鬼子),23:00:34,7:47:29,10965
11092,20170909,精彩点,擒狼(07)(高清),20:50:57,21:32:03,10965
11092,20171008,精彩点,使徒行者2(13),16:55:01,17:00:48,10965
11092,20170711,热点专题,灌篮高手(75),9:28:53,9:52:28,10965
11092,20170821,精彩点,热血尖兵(06)(高清),11:09:03,11:51:27,10965
11092,20170913,精彩点,09月08日 中国新歌声 第二季：最终突围战达布深情献唱(高清),22:55:47,11:53:58,10965
11092,20170711,精彩点,环太平洋(高清),11:56:32,13:54:43,10965
11092,20170912,精彩点,那年花开月正圆(02)(高清),21:53:08,20:10:12,10965
11092,20170718,精彩点,我的前半生(16)(高清),10:55:28,11:08:05,10965
11092,20171008,精彩点,使徒行者2(15),17:39:27,19:21:56,10965
11092,20170830,热点专题,琅琊榜(24)(高清),21:22:22,22:01:49,10965
11092,20170904,精彩点,同盟(17),20:05:36,20:25:29,10965
11092,20170702,精彩点,三生三世十里桃花(44)(高清),1:24:57,10:37:55,10965
11092,20170914,精彩点,那年花开月正圆(11)(高清),23:30:43,12:52:18,10965
11092,20170924,精彩点,那年花开月正圆(40)(高清),12:55:48,13:29:33,10965
11092,20170910,精彩点,擒狼(11)(高清),0:17:11,9:31:21,10965
11092,20170909,精彩点,擒狼(05)(高清),20:17:38,20:19:56,10965
11092,20170912,精彩点,那年花开月正圆(06)(高清),22:07:01,22:34:50,10965
11092,20170711,热点专题,灌篮高手(101),23:42:57,9:28:20,10965
11092,20170702,精彩点,三生三世十里桃花(51)(高清),21:29:28,21:40:08,10965
11092,20170730,精彩点,反恐特战队之猎影(27)(高清),10:35:11,11:02:14,10965
11092,20170702,精彩点,三生三世十里桃花(43)(高清),1:06:52,1:24:59,10965
11092,20171008,精彩点,使徒行者2(14),16:53:09,16:55:02,10965
11092,20170827,精彩点,守卫者-浮出水面(16)(高清),10:03:53,10:40:48,10965
11092,20170730,精彩点,三生三世十里桃花(54)(高清),14:24:47,14:47:59,10965
11092,20170711,热点专题,灌篮高手(79),10:49:56,10:51:54,10965
11092,20170831,热点专题,杀破狼2(高清)(吴京十年一战，杀气冲天),16:01:29,17:10:41,10965
11092,20171026,精彩点,使徒行者2(26),21:39:32,22:19:46,10965
11092,20170829,热点专题,琅琊榜(20)(高清),22:01:02,22:37:50,10965
11092,20170916,精彩点,那年花开月正圆(28)(高清),8:00:23,8:35:20,10965
11092,20170930,精彩点,那年花开月正圆(54)(高清),10:26:49,18:23:17,10965
11092,20170909,精彩点,超凡蜘蛛侠2(高清)(第一反派“电光人”吸睛无数),7:48:05,8:33:01,10965
